File Name,record_id,Identified Commodities
NI 43-101 Technical Report for the Big Nic Project in North America dated June 2007.pdf,02268624ee617def79a929833bee48a96cef6f95012cc98b75aa03677303f72050,"nickel, copper, cobalt, gold, platinum-group elements"
"NI 43-101 Technical Report for the Spruce Road Project in Minnesota, United States dated November 2007.pdf",02a5c983c9400dee95df787d4e8288d125a3222008d4fd7fced1a97936d12b3b12,"cobalt, copper, nickel, gold, palladium, platinum, silver, sulfur, iron"
NI 43-101 Technical Report for the Mann Project in North America dated February 2004.pdf,027806d74c0a0aa152f32bcb0112b13410c5a422a2a39a53315ed8c7709f7d23b5,"nickel, copper, platinum-group elements, gold"
NI 43-101 Technical Report for the Thierry Project in Canada dated January 2021.pdf,0204438035c74ca1a34b711db002b2907250be10fecfc3219bc6b5c87b3b59c7ad,"copper, nickel, palladium, platinum, gold, silver"
NI 43-101 Technical Report for the Mel Project in North America dated March 2007.pdf,02566050697784428cb9bc4d6cf5546d1e07f671eefc62f79aa3163701fb17fcdb,"nickel, copper, cobalt, platinum-group elements"
NI 43-101 Technical Report for the Nunavik Project in North America dated April 2010.pdf,02771a5d21ae0aca3c5bfe28f1b0c73eebe1790745adcf42cc10105946c31add6e,"nickel, copper, platinum, palladium, gold, cobalt"
NI 43-101 Technical Report for the Hart Project in North America dated February 2010.pdf,02aab13c251f7d11f5bf4a0d752331726ada09d10eac1b32c0b45ae39b0737da38,"nickel, copper"
NI 43-101 Technical Report for the Hart Project in North America dated August 2008.pdf,02101e25d5e2d3502b663dfab8f85246043aceaf83f10ea785968ddbbcd2aae44f,"nickel, copper"
NI 43-101 Technical Report for the McWatters Project in North America dated May 2008.pdf,02d40055ac23d9034c815a941763045780b709289537ed42a56b7390db074d11cd,nickel
NI 43-101 Technical Report for the Turnagain Project in North America dated March 2007.pdf,0200a1c6d2cfafeb485d815d95966961d4c119e8662b8babec74e05b59ba4759d2,"nickel, copper, cobalt, platinum-group elements, platinum, palladium"
"NI 43-101 Technical Report for the Delta Project in Alaska, United States dated 2003.pdf",020581a6831564bb0a4e678bafa448127daa02b0092463a901cff07a269daf8098,"copper, lead, zinc, silver, gold"
NI 43-101 Technical Report for the Denison Mines Project in North America dated February 2006.pdf,02c4dbde0b5ccbfb29d7ac941b9da06a2fef46176981cf7ee0acf8dcbbebcf457c,"uranium, nickel, arsenic, cobalt"
NI 43-101 Technical Report for the Redstone Project in North America dated January 2010.pdf,02a94fd1746f8f63479b5a712682e1b0d7a12201c45c99a075ec536ac5d0541be8,"nickel, copper, cobalt, silver"
"NI 43-101 Technical Report for the Denison Mines Project in Asia, Mongolia dated February 2007.pdf",020a4657b12d6f5fda857a4af8897513406a10e969b92bd1588c5e577f5c377539,uranium
NI 43-101 Technical Report for the Parkin Project in North America dated March 2016.pdf,02d8215834054e41cd036503a69b9d6e6a1fc06358040e23d5dc1d94e0157f7f7f,"copper, nickel, platinum, palladium, gold"
NI 43-101 Technical Report for the Old Nick Project in North America dated July 2007.pdf,02a3c967246e41a5fb2aee365ca060be1aca8ec2061c4b28382f591b554bedb710,"nickel, cobalt, gold, platinum-group elements"
NI 43-101 Technical Report for the Lynn Lake Project in North America dated October 2006.pdf,0242c42016700471c1a2286ff58ad3b651481af87fcafc9522c3b3220a84108cff,"nickel, cobalt, copper, gold, platinum-group elements, zinc, lead"
"NI 43-101 Technical Report for the Northmet Project in Minnesota, United States dated September 1999.pdf",022321ea084b9ea39f500e0e08b0210b51d835fe50b1891c19cc974bec842110cc,"copper, nickel, cobalt, platinum-group elements, gold, silver"
NI 43-101 Technical Report for the McCreedy West Project in North America dated March 2003.pdf,02a01ac3813d128bf1034355028e1c14ad9889b5dd0ce146fcbe3bdf931cdb8c00,"cobalt, copper, gold, nickel, platinum-group elements, silver"
NI 43-101 Technical Report for the McWatters Project in North America dated October 2005.pdf,02a03087924cfe76b1c02c217d6e4fc186e390128f5e969566e1cfbac6e43802aa,"nickel, copper, platinum-group elements, cobalt, platinum, palladium"
NI 43-101 Technical Report for the Redstone Project in North America dated October 2003.pdf,0216df1a13d8c0a8ed7cb38c8071bf56e2f3faacf028977b34fd910d673d0536a7,"cobalt, copper, gold, nickel, platinum-group elements, silver"
NI 43-101 Technical Report for the River Valley Project in North America dated May 2018.pdf,022d1f1532401022535f584fed4283538a3295cba6eef0dabe9cc860c3fbc97462,"palladium, platinum, rhodium, gold, copper, nickel, cobalt"
NI 43-101 Technical Report for the Raglan Project in North America dated March 2005.pdf,02077b4d67882d91aba971407034ac829ef93c0a97b451de85a805f8cff114c10d,"nickel, copper, platinum, palladium, gold, silver, platinum-group elements"
NI 43-101 Technical Report for the Shining Tree Project in North America dated February 2006.pdf,02a000a83e76360bec8f3fce2ff46cc8099f950cc1f757f8a16592062c49b3a5c5,"nickel, copper, cobalt, platinum-group elements, zinc, gold, silver, lead"
NI 43-101 Technical Report for the Lynn Lake Project in North America dated November 2004.pdf,02309e9a3fbac32190e91bd05a0fe78e1a0685ea435dafbfaa96c08dadb67d0b45,"gold, silver, copper, tungsten"
"NI 43-101 Technical Report for the Northmet Project in Minnesota, United States dated September 2007.pdf",023f760e3d4c8da215afb12bc0a82e49dd1810dc12d46ff77f52fdc1a04e9249fa,"copper, nickel, cobalt, platinum, palladium, gold"
"NI 43-101 Technical Report for the Mouat-Nye Basin Project in Montana, United States dated May 2009.pdf",02e58e74b929b72711c082ca8383d3ba9c39dd33b6484c9040493a5cb53c3cdf7c,"nickel, copper, cobalt, chromium, platinum-group elements, gold, silver, rhodium, palladium, osmium, ruthenium, iridium"
NI 43-101 Technical Report for the Parkin Project in North America dated March 2002.pdf,0247dddf48db0f0052df3133b2ca718a4e5c58ed0f13d1cbd72d423aee96f4391b,"copper, nickel, platinum, palladium, gold, cobalt, silver"
NI 43-101 Technical Report for the Wellgreen Project in North America dated September 2014.pdf,02aae7ae1186356b9ebc122c5b65779334f9d134981ee432c08579d40db7adec4b,"nickel, copper, platinum, palladium, gold, rhodium, iridium, osmium, ruthenium, cobalt, silver"
"NI 43-101 Technical Report for the Stillwater West project in Montana, United States dated October, 2021.pdf",0261025a63c3c0f4ee3c2281f294560969013308adb376551bf787cbf1b6c7b99f,"nickel, copper, cobalt, platinum, palladium, rhodium, iridium, osmium, ruthenium, gold, chromium"
NI 43-101 Technical Report for the Lockerby Project in North America dated July 2008.pdf,02d6c412252c538220d1c4450ebab0700b614ddaea5ed81d1ac3d79d45da7a8fe9,"nickel, copper, cobalt, gold, platinum, palladium, silver"
NI 43-101 Technical Report for the Texmont-Bartlett-English Project in North America dated February 2007.pdf,02c06d8c9ccae17f35dc58218a0ec80ca802690ad658d2ae80f17abf78bd055fd7,"nickel, cobalt, copper"
NI 43-101 Technical Report for the Maskwa Project in North America dated May 2008.pdf,02e217dce65385d2cf9711b8fdea80200faf225c04716dbc3bddc602df40d68cca,"chromium, nickel, copper, cobalt, platinum-group elements, platinum, palladium"
NI 43-101 Technical Report for the Shining Tree Project in North America dated October 2008.pdf,02c4d8caa03592ec00f2f4e2d76a0bd766379030d422e86a0fec84b53be2355943,"commodity1, commodity2"
NI 43-101 Technical Report for the Mayville Project in North America dated April 2013.pdf,02a890c9a39c2552a5c9a58b57f84a111ce34c76491716c70d37ce326113d35d95,"nickel, copper, platinum, gold, palladium"
"NI 43-101 Technical Report (OM) for the Eagle Project in Michigan, United States dated 2017.pdf",02bfa08c79f101d78da5ec93af65789bf6030a22477ec3076ef682e10365d70c91,"nickel, copper, cobalt, gold, silver, platinum, palladium"
NI 43-101 Technical Report for the Mayville-Makwa Project in North America dated April 2014.pdf,023c0ec1005ee4a01f522bc452171a1cbc60105d23d2c0c94b55a82c3686defcf2,"nickel, cobalt, copper, platinum-group elements, palladium"
"NI 43-101 Technical Report for the Blue Lake Project in North America, Canada dated September 2008.pdf",02fe4aaae8dccb0d45d1a34d75a90268ba386843e71a5a9107274386b38b4e6aa1,"gold, copper"
NI 43-101 Technical Report for the West Raglan Project in North America dated March 2003.pdf,02f5d7d99ccda23a2c239553edc0d6493e01a084d5463c7d4b905aed0954d470f8,"cobalt, nickel, copper, platinum, palladium, gold"
NI 43-101 Technical Report (FS) for the Dumont Project in North America dated 2013.pdf,022450b84f00830e3d1a44cca451f1590d53755f5947d5f227bcd77ac862cef146,"nickel, cobalt, platinum, palladium, magnetite"
NI 43-101 Technical Report for the Wellgreen Project in North America dated July 2011.pdf,0256d5979a6b4d666c11ab51688bef730aecfc1d3b67b43da1521585161c8a2ace,"cobalt, nickel, copper, platinum, palladium, gold, rhodium, ruthenium, rhenium, iridium, osmium"
"NI 43-101 Technical Report for the Blue Lake project in Papua New Guinea dated August, 2022.pdf",023ae820430fe17015dc4b8071b035cc051bd6ba0708d82bdffccfaa82bfd95fdb,"gold, copper, silver"
NI 43-101 Technical Report (PFS) for the Broken Hammer Project in North America dated 2012.pdf,0280c3e92cf66b6b592d62fadb2fc840287fd25c02a053ce9ae388dd32603e1b0b,"platinum-group elements, copper, nickel, gold, silver, platinum, palladium"
NI 43-101 Technical Report for the Lockerby Project in North America dated February 2009.pdf,02432f278644a99c83ebac7891fc1ca14cd0db24713aad83d321e7a45bd129e959,"Nickel, Copper, Cobalt, Gold, Platinum, Palladium, Silver"
"NI 43-101 Technical Report for the Delta Project in Alaska, United States dated April 2011.pdf",026e87bd24e29dafff3a1976e6d2c9a984f4e8bef1c3828a983febf2968dd2dd17,"copper, lead, zinc, silver, gold"
NI 43-101 Technical Report for the Mel Project in North America dated July 2004.pdf,026c2d1b6c2753796c590f18688349dddcca2a59039c3d301cc5a2c7d300806a9c,nickel
