File Name,record_id,Identified Commodities
"NI 43-101 Technical Report for the Cecil R Project in California, United States dated March 2010.pdf",02dafe40f7f0eaa0855b6b89931d4d06f83f777da0941f604d8d35d4be2ab5aace,gold
"NI 43-101 Technical Report for the Gold Basin project in Arizona, United States dated September, 2021.pdf",02b049696dc63dd4d87dae7aa1c665e006614e9603a7497e106061edf174d5c442,
"NI 43-101 Technical Report (PEA) for the Escobal Project in Central America, Guatemala dated 2013.pdf",021b622ceedae31f4b8868ca76cd45ec072a16ede494a3ed5ef8ed4434b3d6eb1f,"silver, gold, lead, zinc"
NI 43-101 Technical Report for the El Pilar Project in North America dated November 2011.pdf,02b9e6d1e92ee5fd7a257070aba3139de26d7df12492147f3594f90c15b1547c79,copper
NI 43-101 Technical Report for the Halfmile Lake Project in North America dated August 2011.pdf,02565c1d40c26adaf486d6995db075b83ac8d72e33e47e206edf384a40ddb107be,"zinc, lead, silver, copper"
"NI 43-101 Technical Report for the Carlin Project in Nevada, United States dated 2018.pdf",02c020094f123c2a6ff13d7abcc3cddc81ab86c3763a89ca5ea09fbddebe6eaa23,"gold, silver, arsenic"
NI 43-101 Technical Report for the Wanipigow Project in Canada dated March 2020.pdf,02bf9126984ae67ac9d290dcab2313605ca635a83b9106040fd5e49533af780f86,silica sand
"NI 43-101 Technical Report for the Hurricane Project in Nevada, United States dated June 2017.pdf",02bcad97c4075429e54da7350a168d02be30169c03987eb55c995c3233f1e28b7a,gold
NI 43-101 Technical Report for the Scotch Creek Project in North America dated February 2013.pdf,0230f3bbae2e78700ef6f52340e8cd33374666f5ff16f62425d50932a25b7bd05e,copper
NI 43-101 Technical Report for the Puffy Lake Project in North America dated June 2006.pdf,02780144b0166e91a9ffca1cf3a0055436c03a43774106bd1d674a34b526e62e7a,"gold, arsenic"
"NI 43-101 Technical Report for the Back Forty Project in Michigan, United States dated April 2007.pdf",02de39c3f3b66b41407166f650e8b5def32b3352a975508e35b5de81cc4e8361ea,"zinc, gold, silver, copper, lead"
"NI 43-101 Technical Report for the Jerritt Canyon Project in Nevada, United States dated April 2007.pdf",02286b7dcecec08526b4f11590adca62fd18a37a4b3871157e53c931e0360948ff,gold
NI 43-101 Technical Report (Appendix) for the Kemess North Project in North America dated 2004.pdf,0211d7b86bf401f08813968e2ce7c16512800e1e366efaedce1a79c9dae3a4cabe,gold
"NI 43-101 Technical Report for the Blue Jack Project in Nevada, United States dated 2009.pdf",02137b408df4ca1c46348fad172a2ec72333e35f10a61ecc7a98f4313d1cf09d84,"gold, copper, lead, silver, uranium, vanadium, arsenic"
NI 43-101 Technical Report (1) for the Komis v Project in North America dated 2005.pdf,02e55e3d98f1e7d8430dae6dc299c2766c2112cb3e73f571ff15965b228e5b2e67,gold
NI 43-101 Technical Report for the Dom Joaquim Project in Brazil dated October 2020.pdf,02251c3a844f1e2b551f179d9cc0b6274983c2bafec4c4cdb6ffff2fccebc7a7be,
NI 43-101 Technical Report for the El Gallo Project in North America dated 2010.pdf,0223c909900bf685460d544cca9ec0417fd8526bc885a72711714888a855275f68,"silver, gold"
NI 43-101 Technical Report for the Grande Cache Project in North America dated June 2007.pdf,02741f3e4476ef5b7cb6200ffa6c5525f4f15471dbfa1991ba6fa2ac03c328804b,bituminous coal
NI 43-101 Technical Report for the Stewart Project in North America dated February 2003.pdf,02506bada1643497c4e0d05d0b1db62682450683e90b82ce0db883bf82443d874c,"gold, silver, copper, zinc, arsenic, lead"
NI 43-101 Technical Report for the Montauban Project in Canada dated February 2019.pdf,0228646457847c11679cc0de24af6f498e45689bd4d6621e2cacc4cfd32b121415,"gold, silver, zinc, mica"
NI 43-101 Technical Report for the Bongara Project in Peru dated March 2019.pdf,02bd5fc823c94377b503d25f763f847fb6b1bf7ae5c64a0d45f583477c18365535,zinc
"NI 43-101 Technical Report for the Hakkira Project in Middle East, Turkey dated April 2011.pdf",023c048bc7225a90e6bc4423733971cf21894f1818e68e068323618f3b33859963,"zinc, lead, silver, copper"
NI 43-101 Technical Report for the Daniels Harbour Project in North America dated 2017.pdf,0223acd62ea02ba8d62389e2000117fbff0d5f325d78f5974f4d78cdd823272c9c,"zinc, lead"
"NI 43-101 Technical Report for the Reocin Project in Europe, Spain dated March 2002.pdf",0287cf94e53415a2b2a1ebd6c0a1776284f0ffb796d7ebc772e3cbbfbcfbb49ffd,"lead, silver, zinc"
NI 43-101 Technical Report for the Einarson Project in Canada dated 2020.pdf,028380cd516323fa3034e160efa6a81448f234d85382e41a22b8e35f27b88b79fe,"antimony, arsenic, gold, lead, mercury, silver, thallium, zinc"
"NI 43-101 Technical Report for the Mehdiabad Project in Middle East, Iran dated March 2005.pdf",02d9a146a8cf7c5bb24daf373a93f9a1a01bd14530620856c7f796bbe30490ca7c,"zinc, lead, silver"
NI 43-101 Technical Report for the Scotia Project in North America dated July 2006.pdf,02711c830d14cbb8e365574b7aa58d792209a84d07eabf7c7354c342c93e260991,"zinc, lead"
"NI 43-101 Technical Report for the Hakkari Project in Middle East, Turkey dated March 2010.pdf",029aae55599abf47ce32031ffa6dc594c63936ebe582cfc3104d67ba69aa85658b,"zinc, lead, copper, manganese"
NI 43-101 Technical Report for the Bleiberg Project in Europe dated May 2017.pdf,0200ab064d1f23368ac703f8789169194114421955c172b55e2bc1a95184e2f0e0,"lead, zinc, germanium, cadmium, thallium, gallium"
NI 43-101 Technical Report for the San Vicente Project in Peru dated September 2019.pdf,02138d079ca1fc122e032cc943f1ea6794d744fad5be975fd8ec58102dfed29f7a,"silver, gold, zinc, lead, antimony"
NI 43-101 Technical Report for the New Polaris Project in North America dated October 2007.pdf,02e362e364f63172075272e505765453c6f7a588630b9de572194677e1f046d850,gold
"NI 43-101 Technical Report for the Red Dog Project in Alaska, United States dated May 2001.pdf",027f4f5ca8be841e00474f044b45a69418e89c82716cb3c2fe94e4d1b39651b2db,"lead, zinc, silver, iron, barium"
"NI 43-101 Technical Report (OM) for the Greens Creek Project in Alaska, United States dated 2013.pdf",02adcb2510e31fe919a116e821b90ee0e40aaef6e90adadc000323c41f305eab92,"gold, silver, lead, zinc, copper"
NI 43-101 Technical Report for the New Polaris Project in North America dated April 2011.pdf,02c7f549157d262d38575ffa4af4b7ae5c75e84af14b1063c38ea44430c2cf4213,gold
NI 43-101 Technical Report for the Jubilee Project in North America dated November 2007.pdf,02d739267d321c42bcaa2179b8471f8d35e3892d83c4eb0611968b2974d82a9d8c,"zinc, lead, barite"
NI 43-101 Technical Report for the New Polaris Project in North America dated June 2002.pdf,02fd8fee1f364bb0a347096bc88d159ed3b46cc652855bdb328068e61260dd0b4e,"gold, arsenic, lead, silver, zinc"
"NI 43-101 Technical Report for the Tufanbeyli Project in Middle East, Turkey dated July 2011.pdf",0293919770953ae2ab39769bb36b9a31038d2c2fcc7fcee07e1470728fa5d759ed,"zinc, lead, silver"
"NI 43-101 Technical Report for the Galmoy Project in Europe, Ireland dated April 2005.pdf",0216b05a8c401df363c994dc2324311f4466a012929b57758dc5508f4a793bf440,"zinc, lead, silver"
"NI 43-101 Technical Report for the Empire State Project in New York, United States dated September 2017.pdf",022576ca6690a3e5a6fcd347a7b62b533548578aca87ee2a52a9109352fae92100,zinc
"NI 43-101 Technical Report for the Tufanbeyli Project in Middle East, Turkey dated July 2013.pdf",02cf0d430e8f76a7134e3e4b4cb5b8d98ec26fdc977012e6ced6fa9b4db7fd3cab,"zinc, lead, silver"
NI 43-101 Technical Report for the San Vicente Project in Peru dated February 2018.pdf,02e28d6d0beeb1ae257744269e1d43fa903f6e1c95abe5b98644bd76f4b6a9b9e9,"silver, gold, zinc, copper, lead, antimony, manganese"
"NI 43-101 Technical Report for the Greens Creek Project in Alaska, United States dated 2018.pdf",02a697f719cc696cd6c7e9fdf5ef90ffcae84c2495343a01f19ae70a7e93593a8e,"gold, silver, zinc"
"NI 43-101 Technical Report for the Florida Canyon Project in Nevada, United States dated June 2020.pdf",022298fead153593e83e9f5b57e3cab734c7a8c498aa0407f4bd016f32ee677b5d,gold
"NI 43-101 Technical Report (PEA) for the Empire State Project in New York, United States dated 2018.pdf",0200a553c5495ec9558204ad275bbae6dd88fc2e286bd5e45b039a186ecf80b600,zinc
NI 43-101 Technical Report for the BYP Project in Asia dated June 2011.pdf,02094592dbfb32134b3db38defa796e4e70982d3d4117db034bc9e99c5314183e1,"gold, lead, zinc"
NI 43-101 Technical Report for the New Polaris Project in Canada dated February 2019.pdf,0225c38effb8ac89996aa401a06c44ff96579534c9890a495d99221fc729f8b6fe,"commodity1, commodity2"
NI 43-101 Technical Report for the New Polaris Project in North America dated October 2006.pdf,02d694da3c93fb08f7d6b9d857526299d4d498812c3539039baef5eb30ca517ba0,gold
NI 43-101 Technical Report for the Davis Township Project in North America dated April 2000.pdf,02c9cb2792cabe56ac67bfcdc596b0f4135b551f5c7eb0613cb1f70c31c6e8207d,"platinum-group elements, gold, copper, nickel, palladium, cobalt, sulfide copper"
NI 43-101 Technical Report for the Scotia Project in Canada dated July 2020.pdf,0212be39ea35d3271096f83e4ab223622e80358a00c2be7e4a4ff4b122e46a75b5,"zinc, lead"
NI 43-101 Technical Report (PFS) for the Prairie Creek Project in North America dated 2016.pdf,026d583381fa50a3ba2bf065726c46cd02fc050b564623fc4771ef68ea605dd139,"lead, zinc, silver, copper, arsenic, antimony, cadmium, mercury"
"NI 43-101 Technical Report (OM) for the Red Dog Project in Alaska, United States dated 2017.pdf",02f0ef634268a8ed4b43203e45e9d57c10b6caa354c474eb42c81acadaeecaf638,"zinc, lead, silver, iron, barium, copper"
"NI 43-101 Technical Report for the Hakkari Project in Middle East, Turkey dated July 2013.pdf",02b1bc77a60905d55d8dc25976904ac69de5165d898f9c5e2317eb37b3a43a4768,"zinc, lead, iron"
"NI 43-101 Technical Report for the Silvermines Project in Europe, Ireland dated November 2017.pdf",0236bc1439952004b0cc0aa6209ab4f6cd9f605d976dca8e758429b5311db748a8,"zinc, lead, silver, barium-barite"
NI 43-101 Technical Report for the Scarlet Project in North America dated October 2011.pdf,02d9d1e56411eccd3251e25bc94ea0f3b4cdaf24d0b768f651d156e7e2a0920ad9,"gold, mercury, thallium, antimony, lead, zinc"
"NI 43-101 Technical Report for the Florida Canyon Project in Nevada, United States dated November 2018.pdf",0287a4948eacaab48fa3f0e81962312275789bf430cf2b2d6de436d7ad71844b67,gold
