File Name,record_id,Identified Commodities
"NI 43-101 Technical Report for the Sal de la Puna project in Argentina dated September, 2021.pdf",02d5c112b038f37f996de20bc2c8da60f5ced00522c1ef73439c054a6c764499ce,"lithium, potassium, magnesium, boron"
NI 43-101 Technical Report for the Whabouchi Project in North America dated July 2010.pdf,02b6821f2c5c256f7825cbcb034fc067dfa04b6196fbe84de3daaee4f96aac6d67,"lithium, beryllium"
NI 43-101 Technical Report (PEA) for the Whabouchi Project in North America dated 2012.pdf,026ff9441de459ec8cf08a6dbcbafe512bfe3d7d3c655d86140f8653a4ee657619,lithium
"NI 43-101 Technical Report for the Clayton Valley Project in Nevada, United States dated March 2020.pdf",02cc14e11b85a86aa4fd59ee2a79a11d5f3dcfba170fabc0c40ad8bfc66862ffe9,lithium
NI 43-101 Technical Report for the Ste Clotilde Project in North America dated November 2007.pdf,02f6cfe383a9caafd42717c4be4f129d9a42ac026356c3bb7265a5000f24a9b188,silica
"NI 43-101 Technical Report for the Clayton Valley South Project in Nevada, United States dated July 2015.pdf",029b95bc4aaf1aad1bd4e7a6c502f343b26cfbe6213d35277e57bb486f46bab176,"lithium, potassium"
NI 43-101 Technical Report for the Langis Project in North America dated 2013.pdf,02d7aa29078c0a7d304580d3369b29031410fb9372c226a977c1db7cbfb4960fc4,
"NI 43-101 Technical Report for the Olaroz project in Argentina dated April, 2022.pdf",02b043753d9ea6f615d5da29ea8f23a226aef46b65f3a5debd73ae6c321e9635a8,"lithium, potash"
"NI 43-101 Technical Report for the Bonnie Claire Project in Nevada, United States dated October 2018.pdf",02f7c8b59409d307e85dc1b9b8f9ec08a74a2dfda209f1a477868cdadf3d4f3459,lithium
NI 43-101 Technical Report for the Wanipigow Project in Canada dated May 2019.pdf,020ff50ab9d0ab40075573d75c020b7b92a370c6aa66d823d2adb23f0e9f7dba1f,silica sand
NI 43-101 Technical Report for the Hombrea Muerto Project in Argentina dated June 2019.pdf,02b8141bcbf6219f08e0703d9b292d3dc1c325539af2bfb1ff0f2b0e1b16b09b84,"lithium, potassium"
"NI 43-101 Technical Report for the McGee project in Nevada, United States dated August, 2022.pdf",026ed1c44cd18311193b017df7e4dbf172a1b3e42885fb55436817c0780c7c433c,lithium
"NI 43-101 Technical Report (L) for the Project in Arizona, United States dated March 2018.pdf",02fe9071ca2280ad1512702a4fb139b441cc425a08d1a18bff50fbe8d9053cbe8e,"copper, lithium, magnesium, strontium, uranium, molybdenum, nickel, lead"
NI 43-101 Technical Report for the Bromley Creek zeolite Project in North America dated June 2003.pdf,021d2d21d85fb1819d14183149722ec5baa17680b5b4200d60c6ef30db6b900bc2,coal
"NI 43-101 Technical Report for the Minera Salar Blanco project in Chile dated January, 2022.pdf",02ca551dfc7cb14d58e78efed93976f62ab3bea5d63474e1b76ad83bba9641fdc2,"lithium, potassium"
NI 43-101 Technical Report for the Sonora Project in North America dated April 2016.pdf,026332f71cf72dcdae20a7a08d16f9196a1922ffced9bd75cebf6ee7391cc5f3ce,"lithium, potassium"
NI 43-101 Technical Report for the Central Clearwater Project in North America dated 2017.pdf,02fa7a43072e9b11cedabb7a912825d5276f41f86d2a975f275a7d751391bc6a1d,lithium
"NI 43-101 Technical Report for the Ralls bentonite Project in Oregon, United States dated October 2004.pdf",02a98349583991d3c64c0031b4fa3436b23f030cdc07d546d84c23bc873ff7fa07,bentonite
NI 43-101 Technical Report for the Ollagüe Project in Chile dated February 2019.pdf,022d03c9c2116776f085daa322c24a6aec5afd74337c118eb41eb47309e96a6105,lithium
"NI 43-101 Technical Report for the NSP Project in Nevada, United States dated November 2015.pdf",02c5aeb907c7008f2d3041fecc2af4d39bc82fe97cf3c10bc14f3621bc1e2a42f0,lithium
NI 43-101 Technical Report (PEA) for the Mariana Project in Argentina dated 2018.pdf,02a52896c94f41e95316f0b1b9a0345bd1864078741f232347f748a09a9d45c732,"lithium, potassium"
NI 43-101 Technical Report for the Whabouchi Project in North America dated January 2011.pdf,029edf0cfa4148ed5a4330aea9707a758163907aea5aea9ba020442bf60d0f1404,"lithium, beryllium"
"NI 43-101 Technical Report (PEA) for the Clayton Valley Project in Nevada, United States dated 2017.pdf",02f3542a7cc3a265fbd08eaeab7fa8ad38b1f2b4fab684681f4b0cdf0744f9da6c,lithium
NI 43-101 Technical Report for the WRL Project in North America dated August 2018.pdf,02dad49f6c2d9c9f3cc83edeaa03492ca0df4f4a34bb7cb337e56fca7b79a1d289,"cobalt, lithium, tantalum, niobium, beryllium, molybdenum, cesium, rubidium, diamonds"
"NI 43-101 Technical Report for the Bonnie Claire project in Nevada, United States dated May, 2021.pdf",023c9f4cf98da5a0c72214880df17051fe0ecbe2d2fe77e392cc5efe2bfd8114a8,"commodity1, commodity2"
"NI 43-101 Technical Report for the Clayton Valley Project in Nevada, United States dated May 2020.pdf",0288b5316200eaf383e7c6292f1d8f01624b64bda6715c5281bf83b2ce59235d73,"lithium, rare earth elements"
"NI 43-101 Technical Report for the Wanipigow project in Canada dated October, 2021.pdf",021fa24b4810a39f803eaacfad6f57fb78e3d4721f35b557ac20856ff02a7e8a3c,"silica sand, sand"
NI 43-101 Technical Report for the Eagle Rock Project in North America dated March 2007.pdf,026c87078c4e7b4620c2108ca5598404d312b3977925fb1844815c65c3dd3263ba,"Aggregate, Granite, Quartz"
NI 43-101 Technical Report for the Quebec Project in North America dated 2009.pdf,02cb270829a842647ef7943fb0e883d20cbed395b0555c7ba04fdb7dd1ea2c0c71,lithium
"NI 43-101 Technical Report for the  Project in Nevada, United States dated 2018.pdf",024f64b6506ceec4f5a4b44b794fbf131b67900b805ebfe1235284ac612b601bf3,"lithium, uranium"
"NI 43-101 Technical Report for the Bonnie Claire project in Nevada, United States dated August, 2021.pdf",025c0855cd71a5a31ec79eab76a744da6cb90732eaac7f1a2fd2e34788244b4311,lithium
NI 43-101 Technical Report (PEA) for the Firebag frac Project in North America dated 2015.pdf,02731119afe4f5ce8414cf0d77eacee6565067ecd60aec49e35e638b1323b4b4b9,"silica, sand, silica sand"
"NI 43-101 Technical Report for the Bounty Project in Utah, United States dated April 2013.pdf",02ab1a615955d95cea1d7cc04d7f1c24380d67f18f2f864685502b8963f567a496,"potassium, sodium, magnesium, lithium, gypsum, salt"
NI 43-101 Technical Report for the Wanipigow Project in Canada dated March 2020.pdf,02bf9126984ae67ac9d290dcab2313605ca635a83b9106040fd5e49533af780f86,silica sand
"NI 43-101 Technical Report for the Utah Project in Utah, United States dated April 2013.pdf",02562abaf6bda1cf56ca2e9e8ed593879101c1a7f3255cb785babd8c5d52336022,"potassium, lithium"
NI 43-101 Technical Report for the Exshaw West Project in North America dated June 2018.pdf,026e1dffa263972917d830a1f0dfad80d026429534f91bc70b7cdc116e59cb94d1,lithium
NI 43-101 Technical Report for the Salt Wells Project in North America dated July 2017.pdf,02d066e14a4cae7d596fca8398a32d9fe175d413a58f141e8e7b9c44ae5afe71d6,lithium
"NI 43-101 Technical Report for the Clayton Valley Project in Nevada, United States dated January 2011.pdf",020d32534efcbca56bcfba8651b8b496cf802b901c26e7366f5e052e6073bd2d12,"lithium, potassium, boron, magnesium"
"NI 43-101 Technical Report (FS) for the Sevier Playa Project in Utah, United States dated 2018.pdf",024dbabdd5dce98411953aefc64acddc78e13d1b9e97243a0aff0d8fe424c7086f,"potash, sulfate of potash, muriate of potash, potassium"
"NI 43-101 Technical Report for the SFE Project in Nevada, United States dated February 2017.pdf",02f08ff11e7228a78804a3bd839eaff4da291ac4d37f8ef0122288aa8bb1fc730f,lithium
NI 43-101 Technical Report for the Kearl aggregate Project in North America dated April 2012.pdf,02eefab51f6542e110404eb31034a618462837eaec882a9d65a61812941c3d068c,"sand, gravel"
"NI 43-101 Technical Report for the Clayton Valley Project in Nevada, United States dated July 2017.pdf",02478596274d6b83aba464b254cf1681f057fb507e2b7bd03dd7b70eabf0078a43,lithium
"NI 43-101 Technical Report for the Kings Valley Project in Nevada, United States dated May 2010.pdf",025a396e70c2e506344faecd084e38b22fa70fc6bd6ccdcfa3de23c1c7f7917b3c,"commodity1, commodity2"
NI 43-101 Technical Report for the Lac Beaver Sud Project in North America dated March 2002.pdf,0299057c027e4a7079764bf5c72186bbe8dfcc587cc61789f05407870e3a7a38db,diamond
"NI 43-101 Technical Report for the Bonnie Claire Highway 95 Project in Nevada, United States dated September 2020.pdf",02be9b2018c355ecb7c863101a9b6c7fb14c62b8c514dbed14a4614b1d26518162,"lithium, commodity2"
NI 43-101 Technical Report for the OrganiMax Project in Mexico dated 2018.pdf,026c8fb9d45328abccfd63b35ccc235a46b6ec88d4f918185258a12254de3778db,"potassium, lithium, boron"
NI 43-101 Technical Report (FS) for the Sonora Project in North America dated 2018.pdf,0205e384bede4889373d9e9788b27e984c76aec51a0ba876f098cd08541ac7ab54,"lithium, potassium"
"NI 43-101 Technical Report for the Sevier Lake Project in Utah, United States dated May 2012.pdf",0271e1208dda24b89de81e46ded997ab1e1dbe467e8ff1b913a4ed167af76aaf48,"potassium, halite, bromine, borates, lithium, uranium, sodium, magnesium, chlorine, sulfate"
NI 43-101 Technical Report for the Clearwater Project in Canada dated November 2020.pdf,0290778281348fb9d5e7af9b0820b353d2e79bfcb651272b53440e006a4e561d96,lithium
NI 43-101 Technical Report for the Whabouchi Project in North America dated June 2014.pdf,02438bcc98fde0b10d03d369b1c152f2dc9608dfdea90737ab989ef665d6abffb3,lithium
NI 43-101 Technical Report for the El Tejon Project in North America dated February 2014.pdf,02e3155cb7b53bf782c6242a9039dcc302d7073a40d3d4ab1e26893226b3b8603b,Graphite
NI 43-101 Technical Report for the Separation Project in North America dated June 2009.pdf,02431079e62f3d8f7261af6847f06fc4edca8b8050d8f262c552ed4d95774a6d98,"lithium, tantalum, niobium, tin, rubidium, cesium"
NI 43-101 Technical Report for the Pontax Project in North America dated October 2011.pdf,0225827a92180a2de979582ef2acf75c69980938820b5e38754331395610d37871,"lithium, silver, arsenic, copper, beryllium, tantalum, zinc, iron, sulfur"
NI 43-101 Technical Report for the Seymourville Project in North America dated June 2014.pdf,02082d636dfbb30f1ad3994eda697837ba9824217f75bc8a73a5843565f8b778e1,silica sand
NI 43-101 Technical Report for the Whabouchi Project in North America dated October 2009.pdf,02fe2a1f37b7a58a6673cf4cc456e3acd96ee1bf025234ec0890a9ac8b5eee4c56,"lithium, tantalum, arsenic, chrome, beryllium"
NI 43-101 Technical Report for the El Cajon borate Project in North America dated January 2013.pdf,02c7546252c9781f3f9058d7ebaea7e298fc4bd3e54e21e30b3a1a48b529f98a37,boron-borates
NI 43-101 Technical Report for the Hidden Lake Project in North America dated 2016.pdf,025b91d407a7156462f3242808bc153237784979fe10513edf6b3157e4c4e8f4da,lithium
NI 43-101 Technical Report for the Whabouchi Project in North America dated July 2011.pdf,02c97e5d3e7519ed35d9ff73ab1a9fc208c5c68e192511825ac47655c927a3efa9,"beryllium, lithium"
"NI 43-101 Technical Report for the Bergby project in Sweden dated June, 2021.pdf",02179d557e288f0cc89aed259cdd05838367bc0427eaa13e6a514379d1acf28459,"lithium, tantalum, niobium, beryllium, tin"
NI 43-101 Technical Report for the Quebec Lithium Project in North America dated January 2011.pdf,0244d79f84d14bc677b7b8a62809d085b1e13f7e574b04794c742046202e91fd89,lithium
NI 43-101 Technical Report for the Greenbushes Project in Australasia dated November 2009.pdf,026324b8d87a2ff3c643040b377f152907495ff5eaee3a18f4db01752a8b867a3b,"lithium, tantalum, tin"
"NI 43-101 Technical Report for the Lucky Project in Arizona, United States dated February 2017.pdf",02cb6553940ca2ed10f371ee387585cc45b81b54a94706d656401266843cdb500c,"lithium, beryllium, niobium, tantalum"
"NI 43-101 Technical Report for the Zigzag Lake project in Canada dated February, 2022.pdf",024a743532f6c2378039a8ac0e48bdbfcf4fcde0da743a0c4edf341a30938f7d7f,"cesium, niobium, tantalum, lithium, beryllium, rubidium"
NI 43-101 Technical Report for the Georgia Lake Project in Canada dated October 2020.pdf,02965d375062e3b5d47a341281e60e5a4df74c5618d009cd7455bc8007246563f5,lithium
NI 43-101 Technical Report (FS) for the Whabouchi Project in North America dated 2018.pdf,02ebb8506e74ca5716780780a90442c0999cec2ee7614df1f1fb5382fa0ec74ff7,lithium
NI 43-101 Technical Report for the Quebec Project in North America dated May 2010.pdf,023a009a3f0632b3697a8c102628f14095592aa4605578ae4815889413861f4911,lithium
NI 43-101 Technical Report for the Zinnwald Project in Germany dated May 2019.pdf,02df8f322a4fc5a0bf4bd9467cb2f6cf12a0a7452721db3a7001e2d783cd72e937,"lithium, tin, tungsten, potassium"
NI 43-101 Technical Report for the Georgia Lake Project in North America dated June 2018.pdf,027d67d18e300f47f2af3fb8cf183fe5a10d1922f3f378c9a89dadd47b266f555b,"lithium, beryllium, cesium, niobium, tantalum"
NI 43-101 Technical Report (FS) for the Bovill Project in North America dated 2016.pdf,02a2608a4a7004a28096e9b06bb8756af34fd4388eb8371ab65595196f5a6c569b,"kaolinite clay, halloysite clay, potassium feldspar, quartz (silicon dioxide)"
"NI 43-101 Technical Report for the Helmer-Bovill Project in Idaho, United States dated February 2004.pdf",028171611f58cd6b6018376ede77202d3f62b8283747cd230db842caec81d62783,"feldspar, quartz, kaolin"
"NI 43-101 Technical Report (PEA) for the Holbrook Basin Project in Arizona, United States dated 2013.pdf",025e828c115afc9b778bd484a233c48e15ee30565cde8f6411b7a651e2559fb196,"potash, sylvinite, carnallite"
"NI 43-101 Technical Report for the Atlantis II Deep Project in Middle East, Saudi Arabia dated July 2011.pdf",02c62da2fd25a840cbf45b418b981ddf314c1b5474a710ae38aaaa34ad67f28fb5,"zinc, copper, silver, gold, cobalt, vanadium, molybdenum"
"NI 43-101 Technical Report for the Holbrook Project in Arizona, United States dated February 2013.pdf",025ff5a95fe8fbadfb27e5ba779a550f01cf5a1c78b0e85594b0ebd4e04d2b19e0,potash
NI 43-101 Technical Report for the Strider Project in North America dated July 2009.pdf,025fb25685177fa34e05b0334575ef1942f73ef4f80e7ba17c25c3ddad6cd1d29d,lithium
NI 43-101 Technical Report for the James Bay Project in North America dated 2010.pdf,02413046b36ec690320ca28b6320b1d0fa11e9502fe0a6c85dda0b6d37c300b4f1,"lithium, cesium, tantalum, beryllium, rubidium, titanium"
"NI 43-101 Technical Report for the Piskanja borate Project in Europe, Serbia dated November 2013.pdf",02d86c25d48a8e0b18ff41a06ef5449ce591e5505c78e55cffe61e06815ddbf2be,boron
NI 43-101 Technical Report for the Authier Project in North America dated September 2012.pdf,02f862f0c5b3b746ef7b6c2f8d70cfd34ed0e0cb27d11b95ad785e52da0f519afe,"lithium, beryllium, molybdenum, tantalum, niobium, cesium, rubidium"
NI 43-101 Technical Report for the Grande-Vallee Project in North America dated February 2009.pdf,0231f1cac8bff19de4bcc12bfa91953eb1dfba05e4e20549df1f3f9d0a5b061f89,high alumina clay aluminum
"NI 43-101 Technical Report for the Rupert project in Canada dated March, 2022.pdf",025fb7dc98b8fdd163919af2c38066472fa9d55721ec3dd4da7478718d1e807911,"lithium, tantalum, gold, silver, lead, tin, zinc, niobium, bismuth, columbium, gallium, rubidium, copper, potassium, tin"
"NI 43-101 Technical Report (PFS) for the Bovill Project in Idaho, United States dated 2014.pdf",021202b7c509a3ee7f14e1fa6a3832aec9cf52ea91dcdeac4a3e0cac106c57cb60,"kaolin clay, quartz, potassium, halloysite, k-feldspar"
"NI 43-101 Technical Report for the Kings Valley Project in Nevada, United States dated 2007.pdf",02c423fc3022a11499fb7011f805841ac67b57645ddd5b32ded7188b85c292170d,"uranium, lithium, gold, silver, molybdenum"
"NI 43-101 Technical Report (PEA) for the Piskanja borate Project in Europe, Serbia dated 2014.pdf",028288bdf892a6e8e32a5468cde240423269ad62faaa1528116e09a362ec1d95fe,boron-borates
"NI 43-101 Technical Report (PEA) for the Rubicon-Helikon Project in Africa, Namibia dated 2018.pdf",02e7ff83ac75a4749dcd3be7c2987b1402d9dc7f7f38b56299212c4f59a8cb4d64,"lithium, tantalum, niobium, cesium, rubidium"
NI 43-101 Technical Report for the Quebec Lithium Project in North America dated November 2010.pdf,0292268df8f98d5a104f5c62fb5e8d54f3b102e500cb48ed607b2b733f78013c33,"lithium, niobium, molybdenum, tantalum, beryl, fluorite, pyrite, chalcopyrite, bismuth, garnet, fluorine"
"NI 43-101 Technical Report for the Piskanja borate Project in Europe, Serbia dated November 2016.pdf",02e60fa54f8855e76ba18f27b33441cfa2af6b3e9e37e52ec5e7ccc54c725dd63f,boron-borates
"NI 43-101 Technical Report for the Lac-des-Îles project in Canada dated December, 2021.pdf",02489fd1b5f1e9cddd0822c77622f0d3ad4a67a910837fabd900aa7c47c3e61f3f,graphite
"NI 43-101 Technical Report for the James Bay project in Canada dated January, 2022.pdf",026af38faecedd10d41e4bd6c93fb3880ea419625f3f1973ea2c0d98bf08fd7d85,lithium
NI 43-101 Technical Report for the Mount Cattlin Project in Australasia dated 2011.pdf,02c1c98d522992130a76ea8f412dc7113feb0795aa80f428149263177f14333ccf,"lithium, tantalum, niobium, tin"
NI 43-101 Technical Report for the Brazil Lake Project in North America dated June 2010.pdf,028bdc091655ed58016862ff048a96de69493d074f542b0b81aecc0441a6085c47,"lithium, feldspar, quartz, mica, tantalum, tin, rubidium, beryl, apatite, columbo-tantalite, cesium"
"NI 43-101 Technical Report (PEA) for the Holbrook Project in Arizona, United States dated 2013.pdf",021e7009bdbc00e0e78de3fa276a2af469a9eaa4b0ce6ba1ec37ef54c0dd44e099,potash
"NI 43-101 Technical Report for the Helmer-Bovill Project in Idaho, United States dated January 2011.pdf",02c5cebdfdbab44c23f986a3e9b23dce46224939ab8cbdf08e23513242aa11e450,"halloysite, kaolinite, feldspathic sand, quartz"
NI 43-101 Technical Report for the Grande-Vallee Project in North America dated March 2011.pdf,02db31aa43d6891ab46f67ad084b61aa2643f66a70304c6411a8f8c8784ded6cfc,"aluminum, high alumina clay aluminum, iron"
NI 43-101 Technical Report for the Greenbushes Project in Australasia dated June 2011.pdf,02fb46afc61651a9ebab7a32409b1e2fea4f3cfc87972fdbd3ef923b06dd5d253b,lithium
"NI 43-101 Technical Report for the Bovill Project in Idaho, United States dated January 2012.pdf",022ccc3df37f87ed150998440e2b2c023270c3bf86050b49fba56991e59e9a4906,"kaolin clay, halloysite clay, feldspar, quartz"
"NI 43-101 Technical Report for the Helmer-Bovill Project in Idaho, United States dated November 2010.pdf",029537d267d280126e0dc1380f5b31cc0560aaa899dc5b7118861fb869ccaadf57,"feldspar, kaolin clay, quartz"
