File Name,record_id,Identified Commodities
NI 43-101 Technical Report for the Swift-Katie Project in North America dated July 2007.pdf,029910892300a21e65a1011ec508129e5ebe5a5aa93a29f07de5fe3e3b85adb7a4,"commodity1, commodity2"
"NI 43-101 Technical Report (PEA) for the Ann Mason Project in Nevada, United States dated 2017.pdf",02d338564efefd020ddce9196c44579c5375bdfed47f3fcbccbd80a38ad7ac60f6,"copper, molybdenum, gold, silver"
NI 43-101 Technical Report for the Keveri Project in Papua New Guinea dated July 2019.pdf,02bd962adc2fc5a2ca3f5001741099283550aa62202c25195c1bf674c0c1771012,"copper, gold, zinc, silver, molybdenum"
NI 43-101 Technical Report for the Lorn Project in North America dated February 2012.pdf,02930086b53b551e79f888484b35dcf9c65205e7d35853212c863bda8ac6372263,"copper, molybdenum, gold, silver, lead, zinc"
"NI 43-101 Technical Report for the Northway Project in Alaska, United States dated October 2019.pdf",0228457a1f9e721dfeab187d930efb31c8055787ec9887ded6ff33763872a2e14d,"copper, molybdenum, gold, silver, arsenic, bismuth, lead, zinc, antimony"
NI 43-101 Technical Report for the Tchentlo Lake Project in North America dated June 2014.pdf,02190ae2495ba1ac2fc0407cf6bcc608402034a6daddd2c28d15da30a9c4dc9f4a,"gold, arsenic, antimony, copper, silver, molybdenum"
NI 43-101 Technical Report for the Miner Mountain Project in North America dated October 2012.pdf,02e89db99a5ccff1373b5dfd3d2d6178307ac06d0c59e60e80c80cd322c3953a3a,"copper, gold, silver"
"NI 43-101 Technical Report for the Pebble Project in Alaska, United States dated May 2003.pdf",02ac4cb75c69236f1622f9e6b8d653404d6796e0f0e261b128a5f13fbc71e1f544,"copper, gold"
NI 43-101 Technical Report (PEA) for the Cordero Project in North America dated 2018.pdf,02908d58a9388e61d68721a1dba4a6a9d6cc4de3f36e1bc3c10c752bac69caca19,"silver, zinc, lead, gold, copper, antimony, cadmium"
NI 43-101 Technical Report for the Cobalt Mountain Project in Canada dated January 2019.pdf,023930937879b655b50a70ad74de0afe717f20f702dbf055c0d8958b9312ebd207,"copper, gold, silver, lead, zinc, cobalt, tungsten, uranium, molybdenum"
NI 43-101 Technical Report for the Kemess North Project in North America dated May 2005.pdf,0248347e2438502b49ac9681bcff39ab8ba10da9846a60dd8ec007a483ad6de6f0,"gold, copper, silver, zinc, lead"
NI 43-101 Technical Report for the Lorraine-Jajay Project in North America dated March 2007.pdf,02e59aae821d3943e5edb0b94b5e4da4cc8b54432148d9f66a556b293650ce876b,"copper, gold, silver"
NI 43-101 Technical Report for the Donnelly-GJ-North Project in North America dated April 2006.pdf,020c93dc91e6ac395fb75dc1acfa4c14d3c6b3d64b31e6c2634294606b47838ef4,"copper, gold, silver, zinc"
NI 43-101 Technical Report for the Island Copper Project in North America dated August 2011.pdf,02c37b711e84dacbe7664c404723da807a4a86e28a49be6972ecb6a002579e3b3a,"gold, copper, molybdenum, rhenium"
NI 43-101 Technical Report for the Cangrejos Project in Ecuador dated November 2019.pdf,0201aa4909e0dd48ee8bde49492162318be14a593d2a432db6c57e9f569adac9c7,"gold, copper, silver, molybdenum, sulfur"
"NI 43-101 Technical Report for the Allard Project in Colorado, United States dated October 2002.pdf",02a21b40fb0806524cf5901758f44259307282f0ddc7ad0289d85b571e386a1c03,"copper, gold, silver, platinum-group elements, palladium"
NI 43-101 Technical Report for the Rogers Creek Project in North America dated 2008.pdf,020acdd6b0ecd1a55ec9df1262cde64f68f04b281774ef515f6977aba82ea2bc6e,
"NI 43-101 Technical Report for the Beskauga project in Kazakhstan dated February, 2022.pdf",02dc71b474bb893478f63b7154aa5f7b0d90ae848950e28f0ab55d2dded6b74b1d,"copper, gold, silver"
"NI 43-101 Technical Report for the Deep River Project in North Carolina, United States dated 2010.pdf",0231424411adfeb8fc18e1b530e6abd2d6b75530ed0d20f80c3b14388ee658f6b9,"gold, copper, molybdenum"
"NI 43-101 Technical Report for the Deep River Project in North Carolina, United States dated July 2012.pdf",0270cc75fda3ef47d896591ce8c5b3eca49809932eee6f6bd713fa2dd3b10cc78b,"gold, copper, molybdenum"
NI 43-101 Technical Report for the OK Project in North America dated August 2003.pdf,0261536941974b15fb6dc993ae6541d9b34593eed5ec79da4c7539c1a6097a76e6,"copper, molybdenum, silver, gold"
"NI 43-101 Technical Report for the Yandera Project in Australasia, Papua-New Guinea dated May 2012.pdf",0275e46b1c512e3cd3f7e10abe828fff624ee994dbf088be2b26fcd5bfb7611f36,"copper, molybdenum, gold, rhenium, silver, magnetite"
NI 43-101 Technical Report for the Alpala Project in Ecuador dated November 2018.pdf,02aeb3d068421e39a13d33f55a409c8498bc4f882d9853e9c100939b5685ae06ba,"copper, gold, molybdenum, silver"
NI 43-101 Technical Report for the Eaglehead Project in North America dated 2010.pdf,02b096649d700e8073e38929280714a3bff9f6f2dd20d2a93af3a47129f1d16903,"copper, molybdenum, gold, silver"
NI 43-101 Technical Report for the Highland Valley Project in North America dated March 2012.pdf,024a525e721d26845dfb20feee7a9167a4488541448cd4e5a35c1611ab951e8b1a,"copper, molybdenum"
NI 43-101 Technical Report for the El Cobre Project in Mexico dated November 2020.pdf,02c701ce1273ad9f44af1d2ce7742a5b070677f6d1c63a1625a0dc40eb8175e347,"copper, gold, silver, molybdenum"
"NI 43-101 Technical Report for the Palmilla Project in Central America, Panama dated 2012.pdf",025a61686a9373d1e7c9e51a2ff32c1f635853aa4c143346827cbff65529ecd029,"gold, silver, copper"
NI 43-101 Technical Report for the Grace Project in North America dated May 2006.pdf,0284cc5258f2f047c9321696df7a1e931394a4206300d1859e1a189ed8ccd283de,"copper, gold, silver"
NI 43-101 Technical Report for the Poplar Project in North America dated February 2015.pdf,023fad159f8da5e9eec65497a99acbb9a7857d633f13b57b52dd07c1ed69c836dd,"copper, molybdenum, gold, silver"
NI 43-101 Technical Report for the Ox Lake Project in North America dated March 2008.pdf,0209647d60eede54de37275ead83dcd2f9a5e70a5bf1929e4de6bccd7d220b82df,"copper, molybdenum, gold, silver"
NI 43-101 Technical Report for the Louise Lake Project in Canada dated January 2020.pdf,02065d0632c6adc9d20fc957823de8b9f60107d7e93affcf1857d9ea9c0787159c,"copper, molybdenum, gold, silver, arsenic, zinc"
NI 43-101 Technical Report for the Kerrisdale Project in North America dated October 2011.pdf,02920ecc3e7365150ee7b89f0348c0531c99d4c589b813e48a0dfd12a8eadaf629,"copper, molybdenum, gold, silver"
NI 43-101 Technical Report for the Bluff Lake Project in North America dated January 2010.pdf,025bc9fa30fb445966ef8bd8a138a89d96ad7c2849f306d0bb9338336ea51915d6,"silver, gold, cobalt, copper, molybdenum, nickel, lead, zinc"
NI 43-101 Technical Report for the Yarumalito Project in Colombia dated April 2020.pdf,02b799913167c1c91a631273133da68051449ee61960b3a585bc6b11061b35c2b6,"gold, copper"
NI 43-101 Technical Report for the Quebrada Honda and II Project in Chile dated July 2020.pdf,026e716fc9508f800adc609efa97f9fb4052b23fed5ca483f820d8faf321696c29,"gold, silver, copper, iron"
NI 43-101 Technical Report for the Redton Project in North America dated May 2006.pdf,025bfdc6666643b41a4c8b0b3d2842ffc6ff2875b2e5aab7b9a56a599d8baf1dfa,"copper, gold, molybdenum, uranium, silver"
NI 43-101 Technical Report for the Megaton Project in North America dated February 2008.pdf,022bb06f50a620ae9fcc1492f3211f2fc3005de699cf8d4dacd6643ca6e78dd781,"gold, copper, silver, zinc"
NI 43-101 Technical Report for the New Brenda Project in North America dated August 2017.pdf,0280ddcb0bfef944166e3402554aac505ccb2726aed0ae60a6d86650256277ac9d,"gold, silver, copper, molybdenum"
NI 43-101 Technical Report (FS) for the Kemess UG Project in North America dated 2015.pdf,022f18d4810b9d115964cf039fffc0bccfac9f09c792cfda63cd5a81a64521d20a,"copper, gold, silver, molybdenum"
NI 43-101 Technical Report for the Kerr-Sulphurets Project in North America dated February 2008.pdf,02741f6d4327d29983ab8a80e8fb1e0a5a7e2c12bf749f316bfb635b83f557a3e6,"gold, copper"
"NI 43-101 Technical Report for the Northway Project in Alaska, United States dated September 2019.pdf",02b08852afdaf35668dd922b662fba2d7840f33eb7616d6ba57b8942a5a3853e25,"gold, silver, arsenic, bismuth, copper, lead, antimony, zinc, molybdenum, tungsten"
"NI 43-101 Technical Report for the Rovina Project in Europe, Romania dated April 2010.pdf",028a3330ffd62d14a7252affda24b7abd07d4ff980b2ccc2094433924d7aa744fc,"gold, copper, molybdenum, zinc"
NI 43-101 Technical Report for the Kwanika Project in North America dated March 3011.pdf,02f51b9b548f74c1458fb336b0191f5da168672f275b5f585833d5e74936142f68,"gold, copper, silver, molybdenum"
"NI 43-101 Technical Report for the Curibaya project in Peru dated February, 2022.pdf",02e011001984dd70eb8e1fa133197fea1f4f8edaf1e46d9e4598657a1688c1a553,"gold, silver, copper"
"NI 43-101 Technical Report for the La Mina project in Colombia dated July, 2021.pdf",022bd6a2e5368d008ce8e505e16923d9fc21a0bc80853c9b97ac3e94e94a480a77,"gold, copper, silver"
NI 43-101 Technical Report for the Springpole Project in North America dated April 2012.pdf,025418008d2b8d0933edfb7a07701f834bba1994e01f161c3ecbba2edb69d2e463,"gold, silver"
NI 43-101 Technical Report for the Natora Project in North America dated March 2010.pdf,022b653fd5c1c9225be1af05abba027d9cbac1e6e8bd318ab2f0b0c664b0bfaff4,"gold, silver, arsenic, barium-barite, cadmium, copper, iron, lead, antimony, molybdenum, nickel, zinc"
NI 43-101 Technical Report for the Casino Project in Canada dated July 2020.pdf,02934bceba2e4ec6ee786b284cd50f59c3b1021837ffebe4aad9807303d4cc09c9,"copper, gold, molybdenum, silver, arsenic, antimony, bismuth"
NI 43-101 Technical Report for the Woodjam Project in North America dated January 2004.pdf,02d90a834246084b85d755a17540d2fe93121c42ff7c0244f3ede64007c92c9a48,"copper, gold"
NI 43-101 Technical Report (PEA) for the Ana Paula Project in North America dated 2014.pdf,02cd444f414267190b76adc764ea3bc5e76f6e4dcc4505addaea5f760e48bfdae2,"gold, silver"
"NI 43-101 Technical Report for the Cangrejos project in Ecuador dated June, 2022.pdf",02da9126a5fc65bf3003be0a79f137bf5104d7b72bfddf53613853cb81704c5c1e,"gold, copper, silver, molybdenum, sulfur"
"NI 43-101 Technical Report for the Rovina-Apuseni Project in Europe, Romania dated September 2006.pdf",02569fbe99f1e37efbec1632eae3fc42091c8a7958d1f40402cc10f5ba34c8ea75,"gold, copper"
NI 43-101 Technical Report for the Eldorado Project in Canada dated March 2020.pdf,0263f8b69a3c08115baca5070733d08be5e1e4503d6401ecad13c87246b6e90c77,"copper, gold, molybdenum, silver"
"NI 43-101 Technical Report for the Mt Penck Project in Australasia, Papua-New Guinea dated September 2004.pdf",02a67249a57b902751a913cd1ca6d7c1d0ddcc1fa18137ace791f30c36e36b3e1c,"gold, copper"
"NI 43-101 Technical Report for the Kisladag Project in Middle East, Turkey dated January 2010.pdf",02bb74956553ce427dbe93d4cb5043d17cd2e3aed71a5cf6127492dfe6d732b227,gold
NI 43-101 Technical Report for the Brenda Project in Canada dated February 2021.pdf,021005b57c59d2a9ab6bdaffd3222eb5193bdf7d5cfd88661894736f96c732e21b,"gold, copper, silver, lead, zinc, molybdenum"
NI 43-101 Technical Report for the GJ Project in North America dated February 2016.pdf,02993385f7f23b2417c5a95c7fc8dbe8601d9d9448a7d30051971cb4f9cae8487b,"copper, gold, molybdenum, silver"
"NI 43-101 Technical Report for the Ilovitza Project in Europe, Macedonia dated July 2013.pdf",026a33a0d55ab54f7eeb59121dd2a1e1e0e331b302f0809898060e0fc2e81af1ba,"copper, gold"
"NI 43-101 Technical Report for the Cerrito project in Brazil dated May, 2022.pdf",02509c4bcd60b09d913211c9ef461ffbb55acddd1462eaeac73dd160e8fe2c2cde,gold
NI 43-101 Technical Report for the Mount Milligan Project in North America dated January 2015.pdf,02601a39a8f1539a79cf51e057bcaf23a2d107d2aefa797c5e1be570089924963e,"copper, gold"
"NI 43-101 Technical Report for the Chorcha Project in Central America, Panama dated September 2008.pdf",02450678d61b6089e19c589c8a0cabfad319195b3d2260d24bbade8e32968f504b,"copper, gold, silver"
"NI 43-101 Technical Report for the SAT project in Canada dated February, 2022.pdf",02d93b1cfec1d25ffba647e09a1b88d12818a7c33c105b2f445a974286cac5ecba,"gold, silver, copper, molybdenum"
"NI 43-101 Technical Report for the Squaw Peak Project in Arizona, United States dated November 2006.pdf",02ec9b809713efc7ce78eed485fe1280dfd9abd88adaef7a044dff6ce6bbe0632f,"copper, molybdenum"
NI 43-101 Technical Report for the Mitchell Creek Project in North America dated April 2007.pdf,02ce6f59c1f35b80621e6f868e00c2a639a973f00dfc914d697c33892abae1eb9b,"gold, copper, molybdenum, silver, zinc"
"NI 43-101 Technical Report (PFS) for the Ilovitsa Project in Europe, Macedonia dated 2014.pdf",02bda60452aeedbf28879acce3819d7cf7dc3cfe6d223e75f070d2ce1a44e01a20,"gold, copper"
NI 43-101 Technical Report for the Kwanika Project in North America dated 2016.pdf,02ad8711322a553d39eaf61a2d1983709b04eef8fcf86479b1f012ee9bbcb77cfc,"copper, gold, silver, molybdenum"
"NI 43-101 Technical Report for the Sunnyside Project in Arizona, United States dated 2011.pdf",020fdfcc9e9bfcc7e9d1e2e0dc69b391fa25a5c12022410c6a98d23c6635d1edd6,"copper, molybdenum, silver, gold, rare earth elements, rhenium, bismuth"
"NI 43-101 Technical Report for the Pebble Project in Alaska, United States dated March 2005.pdf",02538e735cc309ca7b79aef1a72ecf3138f6c8c2e3165bf841a744e0911fe1312f,"gold, copper, molybdenum, silver"
NI 43-101 Technical Report for the Cobalt Mountain Project in North America dated April 2018.pdf,0251f7038a7d126ae0a58211d6e672e7349787d22e14d4c0a71683e0f1078e0e85,"silver, copper, lead, zinc, cobalt, tungsten, uranium, gold, molybdenum"
NI 43-101 Technical Report for the Berg Project in North America dated June 2009.pdf,02230f7952945e90f6643e3dd40621450670c2ddf0a690b1e0a84b208556d0e037,"copper, molybdenum, silver"
"NI 43-101 Technical Report for the Rupert project in Canada dated February, 2022.pdf",02dddc87d7f67c0b6f0c72a0b6ef4851f7a71eab5d8cb6f5c8538afbf8d044bf87,"copper, molybdenum, gold"
NI 43-101 Technical Report for the Brenda Project in North America dated September 2017.pdf,02514b52bf313c5d10a57cf5f516239295aae27dd7c23a1a55eecb45d57e833ac6,"gold, copper, silver, zinc, molybdenum"
"NI 43-101 Technical Report for the Sabnea-T'boli Project in Asia, Philippines dated 2002.pdf",02b4ba3c9bd9c84eccf7aff57efd47a35170de7b0575ef1f7eb6af68fe4581c32a,"gold, silver, copper"
NI 43-101 Technical Report for the Wildcat Project in North America dated June 2017.pdf,024ed9ae7911f862951f8f2faa34670317528963f91822ab5bd61cd185f18a382b,"copper, gold, lead, molybdenum, silver"
NI 43-101 Technical Report (PFS) for the Tepal Project in North America dated 2013.pdf,023ee02238ede85a05cb3fa239c884ab1d5ea70fa1b3a6fb510372bfbc83a37071,"gold, copper, silver, molybdenum"
"NI 43-101 Technical Report for the Whistler Project in Alaska, United States dated February 2008.pdf",0268cca96dbd0ee20d3112b827c52a9e22cadec2e613ed257cdcaa859fca319cd5,"copper, gold, silver"
NI 43-101 Technical Report for the Media Luna Project in North America dated September 2013.pdf,02356fd7f5cdad2862a3d2e9df0fc490468a0affdd242f601eb031a7174dd6652f,"gold, copper, silver"
NI 43-101 Technical Report for the Rovina Valley Project in Romania dated February 2019.pdf,02c7dd82820a62fdceac05a961908c73bb43d88291403428ed4b9a39e2e171e728,"copper, gold"
NI 43-101 Technical Report for the Sheslay Project in North America dated July 2013.pdf,02507d91399ead994443bab99cb300e24a1804fd1674749778b120ec1d034eeb59,"copper, gold, silver"
NI 43-101 Technical Report for the KSM Project in North America dated March 2011.pdf,02d93bfc37f0e3f676430ed6065c0fceb022aa57e6d1ddb1718ef137aafcefac37,"gold, copper, silver, molybdenum, rhenium"
"NI 43-101 Technical Report for the Ann Mason Project in Nevada, United States dated January 2010.pdf",02ed59043f70d4610adabd5f61a0aa3e13a46e831d6aa993b5cc83915e6e051540,"copper, molybdenum, gold"
NI 43-101 Technical Report for the Huckleberry Project in North America dated November 2011.pdf,0244ef3db22f83d05820118f9d00092dc7330aa439235a8982204924554a1f6acb,"copper, molybdenum, gold, silver"
"NI 43-101 Technical Report for the Cevizlidere Project in Middle East, Turkey dated October 2009.pdf",02aee0115f3da65f82a7b164b0eb0957a76d6f346e3de6aa98a9388ee453f82085,"copper, gold, molybdenum, zinc, lead, silver"
"NI 43-101 Technical Report for the Colpayoc project in Peru dated December, 2021.pdf",02b00a281e40ed384ce6d6e2d1c71df2cb67ac796fe4ff84c7f4ac760fdf05963b,"gold, copper, silver, molybdenum, lead, zinc"
NI 43-101 Technical Report for the Cuatro Hermanos Project in North America dated August 2008.pdf,02382624c4f0b0d977622bd7e03de360f7e953d2a40692c083a2789df97732a83d,
NI 43-101 Technical Report for the Warintza Project in Ecuador dated 2019.pdf,024d5bb51b706b0b291ed377cafcaaca3093c70beb43c98761cf8b23d93a7747c0,"copper, molybdenum, gold, zinc, lead, silver"
NI 43-101 Technical Report for the Star Mountains Project in Papua New Guinea dated February 2018.pdf,0266f27cf56d302a941d0e4b34815bf20dc51f8fe3aaf1cbac12f685e38914d257,"copper, gold, molybdenum, silver"
"NI 43-101 Technical Report for the Casino project in Canada dated June, 2021.pdf",021f08cb1e6995e8a7bfd1a31bb15e5c96d53b91eb25078d0181ca64c3ec9d57b9,"copper, gold, molybdenum, silver"
NI 43-101 Technical Report for the CHES Project in North America dated June 2009.pdf,0233186a171c2be7feef28642ef1d19ec7ad8de0c7736c1fc8bc314607eb279422,"copper, molybdenum, tungsten, gold, silver, zinc, lead, iron, arsenic, bismuth, manganese, mercury, selenium, antimony, boron, barium, strontium, vanadium, tellurium, rubidium"
NI 43-101 Technical Report for the Red Chris Project in North America dated November 2002.pdf,02b14d458d8b6a4cbe242d05e3a5a3f75be3c147d676ea20fb8e82d713fc5db0d9,"copper, gold"
"NI 43-101 Technical Report for the Poplar project in Canada dated July, 2021.pdf",02bd489610a833f714a89c4f1bf6c7aade5407ee8643f3043ba50f8510b810c99b,"copper, molybdenum, gold, silver"
NI 43-101 Technical Report for the South Rim Project in North America dated May 2011.pdf,02d241e356a2529f4a99fb3524bd6a1f481e14dd3aa100d5a0067b6fe8bcd4dbf7,"gold, silver, lead, zinc, molybdenum, copper"
NI 43-101 Technical Report for the Captain Project in North America dated October 2007.pdf,0252b367276db07b428a8c8e56de9eada9966b70090926aef81ae5bc35b83ed10d,"copper, gold, arsenic, silver, molybdenum, palladium"
NI 43-101 Technical Report for the Lorraine-Jajay Project in North America dated February 2005.pdf,024bef354f9a40d2f986c86f06568304e1356e5bbc0e356ceffe91ede526530ef7,"copper, gold, silver, palladium"
NI 43-101 Technical Report for the Wildcat Project in North America dated July 2010.pdf,02c0ddc568e58cadfa9af67489b4a4d988fc1e958d995ce167b4a3750f7b1d2f55,"copper, gold, silver, molybdenum, palladium"
"NI 43-101 Technical Report for the Pebble Project in Alaska, United States dated February 2004.pdf",020f23b0a0314abfbd2ca58318a66c789fadd745abede578672ebe9fd64916789b,"copper, gold, molybdenum, silver"
"NI 43-101 Technical Report for the Porvenir project in Ecuador dated October, 2021.pdf",02c48c795e2cb965a1b5e8bb578cf971df6ce3b7856d1774268ce0d1b2c5b2a33f,"copper, gold, molybdenum"
NI 43-101 Technical Report for the Red Mountain Project in North America dated May 2016.pdf,0222473c265e5e4db707556fba055efe65ee9a61074ba6906fd8416a275cdc6e47,"gold, silver"
NI 43-101 Technical Report for the Dorado Project in Chile dated October 2020.pdf,022ce5a16fba65e147ca2a499155c4437216d228de0c10134854bea7bfd3c27a41,"gold, copper"
NI 43-101 Technical Report for the Kliyul Project in Canada dated June 2020.pdf,027cc1e3529ee0ac6b5aac5fb880c72a590b8a379c5620a30bab249b7871cff253,"gold, copper, silver, lead, zinc, molybdenum"
NI 43-101 Technical Report for the Morrison Cu-Au Project in North America dated May 2007.pdf,023b9293427033942a5fbe10ac18f0195babceb4b0685aad2269f6dbb26b46aa7e,"copper, gold, molybdenum"
NI 43-101 Technical Report for the Highland Valley Project in North America dated May 2001.pdf,02819dbca46c0196a9ee8339c2db20cef4abb7c19204bbf1be5914a0a3301f00cf,"copper, molybdenum"
NI 43-101 Technical Report for the Cerro del Gallo Project in Mexico dated October 2019.pdf,02374f335d1ee174cf27211c8c07fcf10badafa62b74272412b5bc35879e3a2b80,"gold, silver, copper, zinc"
"NI 43-101 Technical Report for the Iliamna Project in Alaska, United States dated 2008.pdf",0277be831c42285a48276ec173fc89a1e0467ca77137c85dbf502b4dab42406b8d,"copper, gold, molybdenum"
NI 43-101 Technical Report for the Kena Project in North America dated May 2002.pdf,025891e8bce68593a9a20a70dfbdba41e7f428b49f0029ad43240c5ddc455eed53,"gold, silver, copper, zinc, molybdenum"
"NI 43-101 Technical Report for the Benjamin Hill project in Mexico dated July, 2021.pdf",02ab07e951487db6c434e78a0079b388bb0998bd270858cd6776842cb7e5d836e2,"gold, copper, silver, zinc, lead"
NI 43-101 Technical Report for the Ultimate Project in Canada dated October 2019.pdf,02d9733db627d8e3aba6969bbd896ee10ee10608e94b46296ea5b18e8b1469a91a,"copper, molybdenum, gold, silver"
NI 43-101 Technical Report for the Macleod Lake Project in North America dated July 2007.pdf,02673ae0a3d994d1ffaa728ad89589b846c35533cbb0beaac8e923b7c494719f7e,"copper, molybdenum, gold, silver, zinc"
NI 43-101 Technical Report for the Porphyry Pearl Project in North America dated March 2006.pdf,02645c1abbffa034df40ff3a05ad21dbfa9d8af1a39418ade5e708325fa7f403da,"silver, gold, zinc, lead, copper, molybdenum"
NI 43-101 Technical Report for the BRC Project in North America dated June 2012.pdf,0238779c5de37f72ffa1af28d1be2c9a7d960369a7d15f6628fd178e49a1902ad4,"copper, gold, molybdenum, tungsten, iron"
NI 43-101 Technical Report for the Cascabel Project in Ecuador dated March 2019.pdf,02b54473f89002ac5045defd40931ccd1ce5541f7a7b87edd6942876f9cb586c91,"copper, gold, silver, molybdenum"
NI 43-101 Technical Report (I) for the Bissett Creek App Project in North America dated 2012.pdf,021e25a9952fbdb7736e0daf9851172f1cd682bfb4fffc69973448fef6c8148832,carbon graphite
"NI 43-101 Technical Report for the Rupert project in Canada dated July, 2021.pdf",02fedef29434c654cefce8f8d410fb0bb5be32a489dbe837267c1a89b457f40fdd,"copper, molybdenum, silver, gold, rhenium"
NI 43-101 Technical Report for the Rock Project in North America dated September 2006.pdf,024f0243f5bec1e9bf086697c6c95801b932274f40b5806f84a4706545e88b967b,"copper, gold, molybdenum, iron"
"NI 43-101 Technical Report for the Chlore project in Canada dated July, 2021.pdf",021e882dd1f64389036c4c04f0fb46809493ab436772b60cfa8a2274f91998ed83,"copper, molybdenum"
NI 43-101 Technical Report for the Miner Mountain Project in North America dated February 2014.pdf,027cdcd88a8348a1e34caad1b73e3f827ef766d33b6dbbecea0422fc7c0b4069d1,
NI 43-101 Technical Report for the Mitchell Creek Project in North America dated March 2008.pdf,023c431cc20ef76f50682a8987d0087a626f1d97463692d2ee0bfb84d07caaf886,"gold, copper, silver, molybdenum"
NI 43-101 Technical Report for the Windfall Lake Project in North America dated June 2018.pdf,02785300ef3ac8fb0b500853d4b44b13bc472680af38483be042590a3b59a16fe4,gold
"NI 43-101 Technical Report for the Yandera Project in Australasia, Papua-New Guinea dated November 2007.pdf",029376ea3d7f6368a189d3862d37a4d47dfbb7feaf1f28a74576999471e4d3d66c,"copper, molybdenum, gold, silver, zinc, lead, rhenium"
NI 43-101 Technical Report for the Kenville Project in North America dated October 2007.pdf,0211634f32e0efa4b0c9a59e5e1010d4ae5209b9e855bc3d171def9c41b144eae0,"copper, molybdenum, gold, silver"
NI 43-101 Technical Report for the Mount Milligan Project in Chile dated 2019.pdf,023094ecfea742952907f79fb6695c86c7bbbbc400e8f6f4fd74a614432058c505,
"NI 43-101 Technical Report for the Gabbs project in Nevada, United States dated February, 2022.pdf",022528fb21bcc6b5f8be1a1dd28b3745c074e41e0d487b207d2c01cea0ab5dac8d,"gold, copper"
NI 43-101 Technical Report for the Porphyry Pearl Project in North America dated July 2009.pdf,023388342b8f3578e2e17bfaeafec0a60e9ae3c1c35ce96af699b0e9d6feb6af13,"gold, copper, zinc, silver, lead"
NI 43-101 Technical Report for the El Cobre Project in North America dated November 2014.pdf,0282801b93575b68b19bf177f24f6dc65c09f3ecd99fa48251f20c7ac0342cb258,"copper, gold, silver, molybdenum, lead, zinc"
NI 43-101 Technical Report for the More Creek Project in North America dated November 2008.pdf,0298dcd380dc783aed7d7fbb17b57a8281b50f13a327dc545005a5115e38484bdc,"arsenic, copper, gold, silver, molybdenum, lead, zinc"
NI 43-101 Technical Report for the Cimarron Project in North America dated January 2008.pdf,025780727aedb75378f419a38c6f50125a737b2effbb415be34cdc966dc1cce993,"gold, silver, copper, zinc, lead"
NI 43-101 Technical Report for the Tepal Project in North America dated April 2008.pdf,023ca784f7c3f827af7e660b44857959d23dee975a32538e5c9f2cac6f38ad6870,"gold, copper"
NI 43-101 Technical Report for the Red Dog Project in North America dated January 2017.pdf,02847ba19ce0216400b94afda0e27f3af1f974c59517a2db9685f428d2c6395099,"copper, gold, molybdenum, silver, rhenium"
NI 43-101 Technical Report for the Lucifer Project in North America dated November 2011.pdf,0280162fb6e0598f4847f93a5ca3c0e10825089d84be224e84efada0c90852128e,"gold, copper, molybdenum, arsenic, lead, zinc"
"NI 43-101 Technical Report for the Caserones project in Chile dated February, 2022.pdf",02b18bee92c760d8081ba09b6362b936e388110e119d2aa2843d8d3e8f3a2f6e9f,"copper, molybdenum"
NI 43-101 Technical Report for the Catface Project in North America dated February 2004.pdf,024e988fb92687007735355ba7d60fd4ee70a915cd527c6093452a2101ee13d85d,"copper, molybdenum, gold, silver"
"NI 43-101 Technical Report for the Wildcat project in Canada dated August, 2021.pdf",02ed0aebbb41b7fd5507762cdb5e668fdbc30c7c65560ff0844791d5ac100b66ee,"copper, gold"
NI 43-101 Technical Report for the Kena Project in North America dated June 2004.pdf,02572005c4751b68472e40597a0f8e4bb4e2d980664ba6a287c7eed76bb417ef03,"gold, copper, silver, molybdenum"
NI 43-101 Technical Report for the Kwanika Project in North America dated March 2010.pdf,02a8267a40473a7a82c40d40f40597d5dcfc520a4e8558f25530ee7a0b09db7ec9,"copper, gold, silver, molybdenum"
"NI 43-101 Technical Report for the Copler Project in Middle East, Turkey dated April 2002.pdf",026949b4c13d94b9eeea63cdc92f407c327cfef469e6ba34d4fe1603524fa2a18e,"gold, copper"
NI 43-101 Technical Report for the Ryan Lake Project in North America dated May 2008.pdf,02e7182f503926faf15b5b8120a4303adb30fe4e017250aed483f8281d8997d748,"copper, molybdenum, gold, silver"
"NI 43-101 Technical Report for the Oriel Resources Project in Middle East, Kirghizistan dated March 2006.pdf",02ca9453fcaf3f60f90e3481526149217e840c9487c677dfdd2300f6970cc9ca62,"gold, copper, silver, arsenic, lead, antimony, molybdenum, zinc, barium-barite, Diamond, nickel, tin, cobalt, iron, sulfur, fluorine-fluorite, titanium, tungsten, vanadium, limestone, chromium, Lithium, potassium, semiprecious gemstone, pumice, mineral pigments, magnesite, marble, andalusite, garnet abrasive, alloy, corundum abrasive, dolomite, high alumina clay aluminum, gypsum-anhydrite, graphite, pyrite, Natural gas, Mica, gallium, feldspar, germanium, sapphire, platinum, rhodium, ruthenium, iridium, osmium, palladium, tellurium, calamine, chlorine, helium, aluminum, cadmium, carbon dioxide, fluorspar, hafnium, iodine, fullers earth clay, bentonite clay, kaolin clay, chlorite, chlorite clay, rare earth elements, beryl, dimensional granite, dimension stone, bauxite, gypsum, silica, scandium, strontium, quartz, beryllium, beryllium3, cesium, aborigine, beryl lithium, quartzite, industrial sand, zirconium, sandstone, marketable rock, industrial mineral, mineral, silica sand"
